loan_id,age,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default,"('Aadhar',)","('Driving',)","('PAN',)","('Passport',)","('VoterID',)"
90,32,568188,776400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
97,45,640716,924156,0,0,0,1,1.0,0.0,0.0,0.0,0.0
105,44,496428,805380,0,0,0,1,1.0,0.0,0.0,0.0,0.0
107,46,672108,874128,3,3,0,1,1.0,0.0,0.0,0.0,0.0
108,31,700956,906000,6,2,0,1,1.0,0.0,0.0,0.0,0.0
114,35,682668,841272,2,2,0,1,1.0,0.0,0.0,0.0,0.0
117,40,778584,963816,2,2,0,1,1.0,0.0,0.0,0.0,0.0
118,32,690708,807000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
124,46,767364,919440,3,2,0,1,1.0,0.0,0.0,0.0,0.0
126,31,755364,976272,0,0,0,1,1.0,0.0,0.0,0.0,0.0
132,24,654756,819996,0,0,0,1,1.0,0.0,0.0,0.0,0.0
133,38,612936,935160,2,2,0,1,1.0,0.0,0.0,0.0,0.0
137,45,612936,795336,4,4,0,1,1.0,0.0,0.0,0.0,0.0
140,28,686556,932484,0,0,0,1,1.0,0.0,0.0,0.0,0.0
156,49,767364,867600,3,0,0,1,1.0,0.0,0.0,0.0,0.0
161,48,560988,780036,0,0,0,1,1.0,0.0,0.0,0.0,0.0
165,28,565188,1080600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
175,47,623736,745656,0,0,0,1,1.0,0.0,0.0,0.0,0.0
187,36,687756,909024,2,2,0,1,1.0,0.0,0.0,0.0,0.0
192,27,767364,933624,3,3,0,1,1.0,0.0,0.0,0.0,0.0
196,29,649476,832236,0,0,0,1,1.0,0.0,0.0,0.0,0.0
198,33,615636,793788,0,0,0,1,1.0,0.0,0.0,0.0,0.0
202,35,556188,832800,0,0,0,1,1.0,0.0,0.0,0.0,0.0
204,41,633336,869580,3,2,0,1,1.0,0.0,0.0,0.0,0.0
206,25,624636,709752,0,0,0,1,1.0,0.0,0.0,0.0,0.0
208,35,657108,861468,0,0,0,1,1.0,0.0,0.0,0.0,0.0
211,34,669996,835344,0,0,0,1,1.0,0.0,0.0,0.0,0.0
221,49,395808,746256,0,0,0,1,1.0,0.0,0.0,0.0,0.0
223,30,772584,842616,3,3,0,1,1.0,0.0,0.0,0.0,0.0
224,28,694308,907152,0,0,0,1,1.0,0.0,0.0,0.0,0.0
226,26,674556,894216,0,0,0,1,1.0,0.0,0.0,0.0,0.0
228,38,627636,785844,3,0,0,1,1.0,0.0,0.0,0.0,0.0
231,34,578988,799920,0,0,0,1,1.0,0.0,0.0,0.0,0.0
240,38,573276,887904,2,2,0,1,1.0,0.0,0.0,0.0,0.0
241,29,715164,868128,0,0,0,1,1.0,0.0,0.0,0.0,0.0
249,44,457668,1026756,4,3,0,1,1.0,0.0,0.0,0.0,0.0
256,40,518700,696000,3,2,0,1,1.0,0.0,0.0,0.0,0.0
257,46,609036,864720,2,2,0,1,1.0,0.0,0.0,0.0,0.0
258,33,684228,896220,5,5,0,1,1.0,0.0,0.0,0.0,0.0
261,34,652632,821256,3,0,0,1,1.0,0.0,0.0,0.0,0.0
262,27,592188,836904,0,0,0,1,1.0,0.0,0.0,0.0,0.0
269,40,665472,785724,2,2,0,1,1.0,0.0,0.0,0.0,0.0
270,46,785784,1088052,6,0,0,1,1.0,0.0,0.0,0.0,0.0
274,37,720156,851364,0,0,0,1,1.0,0.0,0.0,0.0,0.0
283,38,542100,743700,0,0,0,1,1.0,0.0,0.0,0.0,0.0
293,35,478800,649932,0,0,0,1,1.0,0.0,0.0,0.0,0.0
296,40,618156,811704,0,0,0,1,1.0,0.0,0.0,0.0,0.0
310,46,658548,841476,2,2,0,1,1.0,0.0,0.0,0.0,0.0
313,37,554100,743976,0,0,0,1,1.0,0.0,0.0,0.0,0.0
321,37,594936,767544,0,0,0,1,1.0,0.0,0.0,0.0,0.0
322,35,642036,746400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
324,27,847476,1021104,0,0,0,1,1.0,0.0,0.0,0.0,0.0
328,28,584988,767208,0,0,0,1,1.0,0.0,0.0,0.0,0.0
329,47,755364,871140,2,2,0,1,1.0,0.0,0.0,0.0,0.0
335,43,820584,1020000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
340,41,776028,963984,2,2,0,1,1.0,0.0,0.0,0.0,0.0
342,25,791028,1058580,0,0,0,1,1.0,0.0,0.0,0.0,0.0
343,33,484728,699000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
344,47,556188,771696,4,3,0,1,1.0,0.0,0.0,0.0,0.0
346,40,864204,990000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
356,50,633636,714312,2,2,0,1,1.0,0.0,0.0,0.0,0.0
358,27,708564,809844,3,2,0,1,1.0,0.0,0.0,0.0,0.0
372,26,492372,755172,2,2,0,1,1.0,0.0,0.0,0.0,0.0
378,44,770556,960744,5,5,0,1,1.0,0.0,0.0,0.0,0.0
381,44,759600,870696,0,0,0,1,1.0,0.0,0.0,0.0,0.0
382,49,646128,847044,6,3,0,1,1.0,0.0,0.0,0.0,0.0
384,25,684156,825276,4,4,0,1,1.0,0.0,0.0,0.0,0.0
386,37,743364,952800,3,2,0,1,1.0,0.0,0.0,0.0,0.0
391,29,593736,821472,0,0,0,1,1.0,0.0,0.0,0.0,0.0
399,48,719364,872400,6,4,0,1,1.0,0.0,0.0,0.0,0.0
404,45,688716,816636,6,3,0,1,1.0,0.0,0.0,0.0,0.0
411,31,633336,830868,0,0,0,1,1.0,0.0,0.0,0.0,0.0
412,25,615636,797904,7,5,0,1,1.0,0.0,0.0,0.0,0.0
415,30,574188,776136,0,0,0,1,1.0,0.0,0.0,0.0,0.0
417,43,660744,787896,6,2,0,1,1.0,0.0,0.0,0.0,0.0
425,26,687108,833880,0,0,0,1,1.0,0.0,0.0,0.0,0.0
427,37,792828,977760,2,2,0,1,1.0,0.0,0.0,0.0,0.0
438,31,526728,857928,0,0,0,1,1.0,0.0,0.0,0.0,0.0
441,35,660156,857616,0,0,0,1,1.0,0.0,0.0,0.0,0.0
451,26,632796,826908,2,0,0,1,1.0,0.0,0.0,0.0,0.0
460,26,556188,696420,0,0,0,1,1.0,0.0,0.0,0.0,0.0
461,26,544188,705420,2,0,0,1,1.0,0.0,0.0,0.0,0.0
465,27,771228,996000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
480,46,636936,828240,2,0,0,1,1.0,0.0,0.0,0.0,0.0
481,31,735396,872016,2,2,0,1,1.0,0.0,0.0,0.0,0.0
483,45,568188,861240,0,0,0,1,1.0,0.0,0.0,0.0,0.0
492,23,716556,814716,0,0,0,1,1.0,0.0,0.0,0.0,0.0
494,35,630036,820296,0,0,0,1,1.0,0.0,0.0,0.0,0.0
495,30,767184,921936,0,0,0,1,1.0,0.0,0.0,0.0,0.0
496,44,663108,880836,4,0,0,1,1.0,0.0,0.0,0.0,0.0
498,28,530388,765600,3,2,0,1,1.0,0.0,0.0,0.0,0.0
503,36,633336,759720,2,2,0,1,1.0,0.0,0.0,0.0,0.0
504,25,688356,999504,0,0,0,1,1.0,0.0,0.0,0.0,0.0
505,31,755364,918300,0,0,0,1,1.0,0.0,0.0,0.0,0.0
511,47,654228,794160,4,3,0,1,1.0,0.0,0.0,0.0,0.0
524,42,761280,980400,4,3,0,1,1.0,0.0,0.0,0.0,0.0
530,39,606936,751392,2,0,0,1,1.0,0.0,0.0,0.0,0.0
532,32,770028,1017600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
533,41,802584,970428,0,0,0,1,1.0,0.0,0.0,0.0,0.0
538,41,717756,840000,4,3,0,1,1.0,0.0,0.0,0.0,0.0
542,34,648036,857484,0,0,0,1,1.0,0.0,0.0,0.0,0.0
544,33,825804,984000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
545,36,455268,670836,0,0,0,1,1.0,0.0,0.0,0.0,0.0
547,31,610836,851148,0,0,0,1,1.0,0.0,0.0,0.0,0.0
552,34,651636,838776,0,0,0,1,1.0,0.0,0.0,0.0,0.0
560,35,473268,625080,2,0,0,1,1.0,0.0,0.0,0.0,0.0
562,42,741564,864000,4,3,0,1,1.0,0.0,0.0,0.0,0.0
566,47,538188,916620,0,0,0,1,1.0,0.0,0.0,0.0,0.0
568,27,630936,804456,0,0,0,1,1.0,0.0,0.0,0.0,0.0
570,38,728556,868788,2,2,0,1,1.0,0.0,0.0,0.0,0.0
571,44,824292,947688,3,2,0,1,1.0,0.0,0.0,0.0,0.0
576,30,666792,798396,2,2,0,1,1.0,0.0,0.0,0.0,0.0
582,40,744084,854400,2,2,0,1,1.0,0.0,0.0,0.0,0.0
583,26,428148,861744,0,0,0,1,1.0,0.0,0.0,0.0,0.0
586,40,615636,936000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
591,31,657756,825540,3,2,0,1,1.0,0.0,0.0,0.0,0.0
592,46,612036,771456,2,0,0,1,1.0,0.0,0.0,0.0,0.0
593,35,725556,936648,0,0,0,1,1.0,0.0,0.0,0.0,0.0
597,31,592188,923148,0,0,0,1,1.0,0.0,0.0,0.0,0.0
605,40,687108,837360,6,3,0,1,1.0,0.0,0.0,0.0,0.0
608,45,716964,819996,2,2,0,1,1.0,0.0,0.0,0.0,0.0
614,27,603636,736380,3,2,0,1,1.0,0.0,0.0,0.0,0.0
616,27,651636,783048,2,0,0,1,1.0,0.0,0.0,0.0,0.0
620,44,756156,963708,6,0,0,1,1.0,0.0,0.0,0.0,0.0
621,46,711108,804000,3,3,0,1,1.0,0.0,0.0,0.0,0.0
627,31,651756,771456,2,0,0,1,1.0,0.0,0.0,0.0,0.0
631,32,708072,843492,6,3,0,1,1.0,0.0,0.0,0.0,0.0
636,28,696708,852588,0,0,0,1,1.0,0.0,0.0,0.0,0.0
644,39,538716,764868,0,0,0,1,1.0,0.0,0.0,0.0,0.0
645,42,841476,1014384,4,3,0,1,1.0,0.0,0.0,0.0,0.0
657,45,654708,762168,0,0,0,1,1.0,0.0,0.0,0.0,0.0
659,41,716556,979152,0,0,0,1,1.0,0.0,0.0,0.0,0.0
660,31,792828,975480,0,0,0,1,1.0,0.0,0.0,0.0,0.0
663,36,770184,954000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
664,41,552924,721524,0,0,0,1,1.0,0.0,0.0,0.0,0.0
665,48,574188,896220,0,0,0,1,1.0,0.0,0.0,0.0,0.0
671,30,730056,870000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
672,27,654156,817272,0,0,0,1,1.0,0.0,0.0,0.0,0.0
673,32,461268,742680,2,2,0,1,1.0,0.0,0.0,0.0,0.0
681,30,562188,917844,4,3,0,1,1.0,0.0,0.0,0.0,0.0
682,28,840204,1096584,3,3,0,1,1.0,0.0,0.0,0.0,0.0
684,47,605196,815196,4,2,0,1,1.0,0.0,0.0,0.0,0.0
690,43,699108,830364,4,2,0,1,1.0,0.0,0.0,0.0,0.0
693,36,713364,863304,7,5,0,1,1.0,0.0,0.0,0.0,0.0
695,50,413808,755484,2,2,0,1,1.0,0.0,0.0,0.0,0.0
712,29,682956,943836,0,0,0,1,1.0,0.0,0.0,0.0,0.0
718,34,522648,813492,6,2,0,1,1.0,0.0,0.0,0.0,0.0
720,44,731964,962640,3,2,0,1,1.0,0.0,0.0,0.0,0.0
723,43,684156,818988,0,0,0,1,1.0,0.0,0.0,0.0,0.0
728,33,666708,825948,2,2,0,1,1.0,0.0,0.0,0.0,0.0
734,29,693756,811440,0,0,0,1,1.0,0.0,0.0,0.0,0.0
738,43,697908,904776,2,0,0,1,1.0,0.0,0.0,0.0,0.0
741,46,515928,775548,0,0,0,1,1.0,0.0,0.0,0.0,0.0
745,26,737676,884880,2,2,0,1,1.0,0.0,0.0,0.0,0.0
746,41,629736,808980,3,3,0,1,1.0,0.0,0.0,0.0,0.0
749,45,681108,830400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
761,27,772584,1023960,4,3,0,1,1.0,0.0,0.0,0.0,0.0
765,45,655908,799920,0,0,0,1,1.0,0.0,0.0,0.0,0.0
773,39,657108,890148,0,0,0,1,1.0,0.0,0.0,0.0,0.0
778,32,731556,887460,0,0,0,1,1.0,0.0,0.0,0.0,0.0
780,32,814584,922848,2,2,0,1,1.0,0.0,0.0,0.0,0.0
781,41,861804,992160,0,0,0,1,1.0,0.0,0.0,0.0,0.0
782,28,565740,741960,2,2,0,1,1.0,0.0,0.0,0.0,0.0
784,40,696036,907824,4,4,0,1,1.0,0.0,0.0,0.0,0.0
797,34,647748,843912,0,0,0,1,1.0,0.0,0.0,0.0,0.0
800,28,524388,809580,0,0,0,1,1.0,0.0,0.0,0.0,0.0
803,27,684156,840000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
807,22,395208,820992,4,3,0,1,1.0,0.0,0.0,0.0,0.0
808,41,772584,1000080,3,2,0,1,1.0,0.0,0.0,0.0,0.0
819,29,615708,742668,0,0,0,1,1.0,0.0,0.0,0.0,0.0
826,41,681108,844056,0,0,0,1,1.0,0.0,0.0,0.0,0.0
829,29,478728,756120,3,2,0,1,1.0,0.0,0.0,0.0,0.0
835,39,783828,964164,0,0,0,1,1.0,0.0,0.0,0.0,0.0
842,48,593508,946200,2,0,0,1,1.0,0.0,0.0,0.0,0.0
848,28,618324,746160,2,0,0,1,1.0,0.0,0.0,0.0,0.0
850,26,681108,842256,0,0,0,1,1.0,0.0,0.0,0.0,0.0
851,36,702156,1064580,0,0,0,1,1.0,0.0,0.0,0.0,0.0
852,42,619200,713208,3,3,0,1,1.0,0.0,0.0,0.0,0.0
854,33,710484,942936,4,3,0,1,1.0,0.0,0.0,0.0,0.0
856,28,684156,834000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
857,34,812184,978000,6,2,0,1,1.0,0.0,0.0,0.0,0.0
863,36,719364,842868,0,0,0,1,1.0,0.0,0.0,0.0,0.0
869,36,672156,1101012,2,2,0,1,1.0,0.0,0.0,0.0,0.0
881,47,725364,841560,0,0,0,1,1.0,0.0,0.0,0.0,0.0
886,29,800028,960504,3,2,0,1,1.0,0.0,0.0,0.0,0.0
888,44,716556,910800,2,2,0,1,1.0,0.0,0.0,0.0,0.0
893,44,654000,798000,2,0,0,1,1.0,0.0,0.0,0.0,0.0
894,33,879600,1080000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
902,48,724164,836400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
910,44,713556,874200,3,0,0,1,1.0,0.0,0.0,0.0,0.0
911,47,574188,907452,0,0,0,1,1.0,0.0,0.0,0.0,0.0
914,45,718668,884388,5,3,0,1,1.0,0.0,0.0,0.0,0.0
915,41,699108,866112,0,0,0,1,1.0,0.0,0.0,0.0,0.0
931,50,690108,883932,0,0,0,1,1.0,0.0,0.0,0.0,0.0
936,35,637236,790200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
944,36,686556,790884,0,0,0,1,1.0,0.0,0.0,0.0,0.0
945,26,684108,821196,0,0,0,1,1.0,0.0,0.0,0.0,0.0
947,28,706800,905964,0,0,0,1,1.0,0.0,0.0,0.0,0.0
948,35,680556,780000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
949,49,615636,784596,2,0,0,1,1.0,0.0,0.0,0.0,0.0
951,26,692400,854976,0,0,0,1,1.0,0.0,0.0,0.0,0.0
954,37,841476,1008000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
965,37,803784,1032000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
966,30,556188,895788,0,0,0,1,1.0,0.0,0.0,0.0,0.0
967,31,672708,834360,0,0,0,1,1.0,0.0,0.0,0.0,0.0
974,44,719364,952728,0,0,0,1,1.0,0.0,0.0,0.0,0.0
982,26,718476,860136,0,0,0,1,1.0,0.0,0.0,0.0,0.0
985,25,509928,751200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
987,35,589752,803592,0,0,0,1,1.0,0.0,0.0,0.0,0.0
991,32,606936,896016,0,0,0,1,1.0,0.0,0.0,0.0,0.0
996,29,746556,850848,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1005,23,644136,819276,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1013,35,464208,672000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1016,36,603636,771120,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1021,26,776028,943548,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1034,39,695508,848436,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1043,30,647424,828000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1045,34,819888,995388,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1048,40,615636,765396,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1050,40,728556,844932,4,2,0,1,1.0,0.0,0.0,0.0,0.0
1067,26,625128,897540,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1072,40,627036,865848,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1073,30,532188,900468,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1077,38,731556,899748,4,2,0,1,1.0,0.0,0.0,0.0,0.0
1082,30,684156,791844,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1083,50,699108,811308,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1092,33,514728,852000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1096,28,524820,783708,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1105,37,743556,847956,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1106,48,615636,718848,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1108,44,640536,730920,3,2,0,1,1.0,0.0,0.0,0.0,0.0
1115,27,719364,931080,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1126,28,761556,1077432,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1127,44,674688,816000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1128,26,792984,933900,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1130,33,782028,1068132,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1145,23,633036,832476,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1153,28,758556,906180,6,4,0,1,1.0,0.0,0.0,0.0,0.0
1157,36,554988,832308,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1158,27,419268,851700,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1165,35,523788,860352,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1167,36,636456,863520,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1172,43,774984,991200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1174,48,569988,814536,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1179,48,612936,746232,6,4,0,1,1.0,0.0,0.0,0.0,0.0
1184,33,562188,754584,5,5,0,1,1.0,0.0,0.0,0.0,0.0
1188,47,580188,840864,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1191,40,696636,882348,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1201,26,763356,966000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1206,33,699108,842148,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1207,35,667356,840000,4,3,0,1,1.0,0.0,0.0,0.0,0.0
1210,34,675108,806616,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1213,36,600936,809448,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1215,33,477600,765528,5,4,0,1,1.0,0.0,0.0,0.0,0.0
1217,47,849804,1041000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1220,36,847476,1002744,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1223,27,702156,861600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1225,47,692724,865752,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1226,41,413808,862536,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1230,45,840204,1075428,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1237,30,640716,982344,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1246,22,541740,758328,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1247,40,528588,763896,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1249,26,595236,754992,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1257,28,657108,828000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1259,32,612936,776832,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1269,45,651108,797148,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1270,46,668448,832968,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1275,31,651108,845772,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1279,47,550548,910848,5,4,0,1,1.0,0.0,0.0,0.0,0.0
1281,33,694956,898812,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1283,32,684000,828636,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1284,25,734556,847212,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1301,34,701508,924324,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1305,34,639864,768792,4,3,0,1,1.0,0.0,0.0,0.0,0.0
1306,31,695916,1063200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1307,46,675156,934584,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1308,44,533388,721200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1313,26,635496,764448,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1315,37,643668,873672,4,2,0,1,1.0,0.0,0.0,0.0,0.0
1319,29,627636,990000,5,2,0,1,1.0,0.0,0.0,0.0,0.0
1320,26,743364,860808,5,4,0,1,1.0,0.0,0.0,0.0,0.0
1331,34,591636,902400,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1332,28,694308,861660,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1336,24,678156,800400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1338,32,837804,1020000,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1342,33,572988,885120,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1345,45,541740,707952,5,2,0,1,1.0,0.0,0.0,0.0,0.0
1346,29,830196,1038924,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1353,43,711108,927756,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1358,48,591936,828156,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1365,45,782400,896412,4,0,0,1,1.0,0.0,0.0,0.0,0.0
1367,33,711108,831888,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1370,31,673908,813240,5,5,0,1,1.0,0.0,0.0,0.0,0.0
1379,25,822984,930000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1380,37,585396,778596,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1382,41,730476,852912,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1392,34,837804,1097364,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1395,41,485772,784860,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1397,25,686556,852768,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1403,33,418932,619776,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1406,24,621636,804000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1408,37,620436,792120,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1409,31,615636,763920,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1417,38,786984,929604,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1418,28,457668,756924,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1420,39,807828,940140,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1422,36,639936,811860,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1424,42,711108,870816,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1426,47,483528,662736,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1430,46,699108,837156,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1432,40,749364,1039920,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1435,34,648936,775236,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1438,25,678156,843204,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1448,44,655428,816000,4,3,0,1,1.0,0.0,0.0,0.0,0.0
1449,34,638556,838848,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1451,40,766584,986256,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1453,39,746364,900000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1458,30,684156,890052,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1464,48,594636,700152,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1472,32,603636,808344,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1474,34,820584,1029072,5,2,0,1,1.0,0.0,0.0,0.0,0.0
1478,41,564000,814632,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1481,29,734556,847044,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1487,27,759756,1083252,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1494,33,719364,833904,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1507,30,437268,636000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1516,25,662628,800556,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1517,29,660156,792684,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1521,40,734556,836400,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1525,31,631944,854916,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1531,22,790584,966000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1538,46,698556,831444,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1544,34,663108,794220,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1550,28,508728,839616,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1552,45,618036,795840,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1554,26,615636,828516,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1563,38,677508,822720,3,2,0,1,1.0,0.0,0.0,0.0,0.0
1565,38,731916,859200,4,0,0,1,1.0,0.0,0.0,0.0,0.0
1569,40,614136,846000,3,2,0,1,1.0,0.0,0.0,0.0,0.0
1570,46,561000,800640,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1576,26,676692,871572,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1578,34,651636,833808,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1587,29,520728,675840,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1588,29,677688,814800,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1589,36,722556,835560,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1593,33,746556,943800,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1598,35,432336,837720,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1607,38,640116,870000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1610,25,711108,990000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1614,35,782028,897804,5,3,0,1,1.0,0.0,0.0,0.0,0.0
1619,35,679908,819240,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1622,48,657108,837600,5,2,0,1,1.0,0.0,0.0,0.0,0.0
1623,26,508728,1040652,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1624,27,621636,809364,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1625,34,624936,717528,6,2,0,1,1.0,0.0,0.0,0.0,0.0
1626,37,770556,939828,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1630,50,600000,740400,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1634,39,782028,1057740,3,2,0,1,1.0,0.0,0.0,0.0,0.0
1637,37,672156,872400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1640,39,484728,808140,2,2,0,1,1.0,0.0,0.0,0.0,0.0
